step,time_s,through_southbound_active,through_southbound_x_m,through_southbound_y_m,through_southbound_speed_mps,through_southbound_heading_rad,through_southbound_kappa_radpm,through_southbound_a_mps2,through_southbound_distance_to_destination_m,left_turn_northbound_active,left_turn_northbound_x_m,left_turn_northbound_y_m,left_turn_northbound_speed_mps,left_turn_northbound_heading_rad,left_turn_northbound_kappa_radpm,left_turn_northbound_a_mps2,left_turn_northbound_distance_to_destination_m,follower_southbound_active,follower_southbound_x_m,follower_southbound_y_m,follower_southbound_speed_mps,follower_southbound_heading_rad,follower_southbound_kappa_radpm,follower_southbound_a_mps2,follower_southbound_distance_to_destination_m,follower_left_turn_active,follower_left_turn_x_m,follower_left_turn_y_m,follower_left_turn_speed_mps,follower_left_turn_heading_rad,follower_left_turn_kappa_radpm,follower_left_turn_a_mps2,follower_left_turn_distance_to_destination_m,distance_through_southbound_to_left_turn_northbound_m,distance_through_southbound_to_follower_southbound_m,distance_through_southbound_to_follower_left_turn_m,distance_left_turn_northbound_to_follower_southbound_m,distance_left_turn_northbound_to_follower_left_turn_m,distance_follower_southbound_to_follower_left_turn_m
42,4.2,True,4.580415985424756,11.714265345952247,6.016504885169598,-1.55871580670189,0.0021003133724279187,-0.07087520443457343,39.714346761584984,True,-10.793481851253198,14.651157585663375,6.028983374172954,3.129336589679717,0.03650878051140761,-0.9964509130617537,5.2181914743778846,True,4.641664696832576,19.95718381083674,5.9098763968806045,-1.5813836912143202,-0.007056981473834169,-0.15335378927902776,39.9574349399373,True,13.389740267079281,11.952639770385218,4.384138195114498,1.7465362211296453,0.14156356272293633,-0.6462367506572537,23.587419403793792,15.651903102188134,8.24314601492554,8.812548817769565,16.32169302686188,24.33331523701567,11.857552507928235
43,4.3,True,4.587684059454708,11.11265875902638,6.009417364726141,-1.5574521521353302,0.00013226335477069405,-0.06109458941799456,39.1127570454235,True,-11.396334908225299,14.658546561230438,5.929338282866778,3.1513476727511778,0.04088104515471434,-0.9389904650555319,4.616310510361335,True,4.635407812216768,19.366229293416854,5.894541017952702,-1.5855542800388638,-0.004958816253910232,-0.15020059803249033,39.3664621734984,True,13.313089448894035,12.384300898134928,4.319514520048773,1.8085996433666565,0.16393203399900333,-0.5447776480017984,23.459369587515177,16.372604638999068,8.253708507255169,8.81758316887419,16.708651991150376,24.813863975534137,11.13775034306165
44,4.4,True,4.595702892959877,10.511770525705126,6.003307905784341,-1.5573726695652426,-0.0020458111665209483,-0.05249508918829527,38.51188943778649,True,-11.989240524825904,14.652762572109538,5.835439236361225,3.175587427359123,0.04566155379779256,-0.8826074172787418,4.025762710223589,True,4.626708991914127,18.776839381178267,5.8795209581494525,-1.5884772746197802,-0.0026063431533130624,-0.14590442901439368,38.77704640070372,True,13.211335365579572,12.804096280932256,4.265036755248593,1.879410323482639,0.1847147412411637,-0.46006063694406574,23.314975500669533,17.09409732333183,8.265127014383049,8.915373254740183,17.12009894451407,25.2682922308616,10.457985949357967
45,4.5,True,4.603761285698814,9.911493822489856,5.9980583968655115,-1.5586008330002143,-0.004224699598319204,-0.0454881220766467,37.911635816159354,True,-12.57244729622808,14.632928949059544,5.747178494633351,3.202232949621609,0.05076943970072189,-0.8268638598930538,3.4471522585422196,True,4.616313983211773,18.188979184560683,5.864930515248013,-1.5900096795391836,-0.00022569027569972248,-0.14044744498477643,38.18915631565457,True,13.081789818862893,13.210449989617302,4.219030691554186,1.9581918395456186,0.20330440177456913,-0.3921976354775136,23.151058517524064,17.813312182305264,8.277494880065566,9.097256707479044,17.55274928889997,25.69364373434346,9.820897823971931
46,4.6000000000000005,True,4.611076032771107,9.3117325868324,5.993509584657847,-1.5611348324902077,-0.006135527402886858,-0.0404703629342235,37.311897921659614,True,-13.146108780146896,14.598099243924088,5.664492108644046,3.2314110528248663,0.05610121871270716,-0.7716767152882793,2.8820512334948223,True,4.605046178617781,17.602594382518113,5.850885770749536,-1.5901420453176782,0.0020064229462903797,-0.13387151114819815,37.60274111013484,True,12.922404030697738,13.601088403362974,4.179810928006435,2.043966590627116,0.21919257323733574,-0.33888790827737086,22.96505084256844,18.52736583849244,8.290863988409292,9.352900427670752,18.00362445197941,26.087571577005154,9.229869540831574
47,4.7,True,4.616866568556103,8.712409601198463,5.989462548364425,-1.564812166719821,-0.0075175241346098825,-0.03776762780157577,36.71259561132957,True,-13.710274656108666,14.54729006277348,5.5873244371152175,3.2631895438932106,0.061534739529998043,-0.7172621664651233,2.334049793325311,True,4.5937279257145205,17.01761528872517,5.837498619634716,-1.5889681101710227,0.003967870404808584,-0.12625662126992582,37.017733947232884,True,12.73192565311651,13.973145094759383,4.145922137178698,2.1355849419226427,0.23194078888065472,-0.2957711713958655,22.755106567433018,19.23356273470094,8.305237920066983,9.671066222455416,18.46994903180199,26.44843283896957,8.689019565649339
48,4.800000000000001,True,4.620450737429704,8.113474070514162,5.985685785584267,-1.569314759645888,-0.008159239349882044,-0.03756727733680938,36.113674942074866,True,-14.264881532773602,14.479517236273372,5.515598220468705,3.2975709992839586,0.06693480295240203,-0.6640486055943263,1.8115016982179712,True,4.583120733472953,16.43396180521366,5.824872957507724,-1.5866518663699267,0.005582636584607565,-0.11770445328067809,36.43405662124519,True,12.510020448152487,14.323351867517076,4.116345020039112,2.2317457870361426,0.24113743441612334,-0.2570577017347173,22.52018812691039,19.929432519374252,8.320571475113965,10.040313365331986,18.9490644360479,26.775357396505438,8.203073411575081
49,4.9,True,4.62133755664769,7.514906148896966,5.981929057850587,-1.574198623945665,-0.007969573815171986,-0.03985935552420163,35.515113424676166,True,-14.809745430080989,14.393834270011808,5.449193359909272,3.334489547289128,0.07215929826223574,-0.6125296045177616,1.3357180965402868,True,4.57388547006924,15.85154772603896,5.813102512179656,-1.5834000514825994,0.006806469868287669,-0.10832845759499699,35.85162386022614,True,12.25733175879094,14.648300154954864,4.09063924986564,2.331006274766524,0.2463598088799296,-0.21633155181180827,22.2601102827881,20.61277851558594,8.33677662446663,10.449579776279432,19.43836606798888,27.068273318314024,7.777091460757745
50,5.0,True,4.619302330555236,6.9167167053372145,5.977943122298166,-1.5789659664640312,-0.007012118078404729,-0.044415657690432944,34.916920518952566,True,-15.344558153280937,14.289371674599634,5.387940399457496,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.566558989681646,15.270283645903069,5.802269666420156,-1.5794433807735577,0.007612401804549604,-0.09824986435886097,35.2703464479946,True,11.97545660418925,14.944745245896991,4.069006094684458,2.4317831851458878,0.2471609727412205,-0.16741079333897896,21.975526069936432,21.281723772144616,8.353733446221593,10.888629295992509,19.93526458756504,27.327874430082257,7.41604605650039
51,5.1000000000000005,True,4.614418620754067,6.318942342293016,5.973501556529123,-1.5831577707679854,-0.005484565890507867,-0.05082817430297012,34.31913307638186,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.561541798305619,14.69007837135854,5.79244467998427,-1.5750264599656436,0.007979675087937699,-0.08759836167886823,34.69013296030928,True,11.666828165270818,15.20991800595459,4.05226501535056,2.532353135591104,0.24309366747588693,-0.10516953315918381,21.667845031580708,21.491591323300433,8.37130302733518,11.348388812312228,19.91013262485666,27.027067846849686,7.124277338950139
52,5.2,True,4.6070346983264105,5.721637825192952,5.968418739098826,-1.586433977056369,-0.0036548062332743833,-0.05859784786345764,33.72180769235436,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.559091524375127,14.110839085860356,5.783684843816384,-1.5704042773145308,0.007887993815807404,-0.07651620657066056,34.11089026908726,True,11.334508623460204,15.441806426702856,4.0417480620346415,2.6308611320076842,0.2337750115627698,-0.026211428106207777,21.339082715130324,21.713408775007633,8.389338253993106,11.821192116497139,19.904450366088994,26.703945587415884,6.904907742248538
53,5.300000000000001,True,4.597701874220402,5.1248689244897845,5.96255895431248,-1.5886153184574139,-0.0017891425312107502,-0.06723216024267567,33.12501301012356,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.55931827343308,13.532470645927143,5.776033223159318,-1.5658421102864706,0.007317891561972083,-0.06516469449984437,33.532523112308866,True,10.981911711335606,15.639373355944079,4.039126919224021,2.725347102001279,0.2189822687979937,0.07070178419532802,20.9916511344528,21.94725143750918,8.407689338166929,12.300932431461874,19.918262875489607,26.361060678056862,6.759345049490024
54,5.4,True,4.587077757633801,4.528707687085612,5.955835738288212,-1.589682105239415,-0.00010010262946109631,-0.07631120411126,32.52882423832342,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.562179833641972,12.954874412020123,5.7695167537093335,-1.5616152718079277,0.006257162650142131,-0.053731981994034866,32.954933072966945,True,10.612487744042678,15.802687149254856,4.046197097643554,2.813796819674752,0.1987557253246079,0.18451074986856525,20.628110860131823,22.193257344572455,8.426203509470483,12.783120840300686,19.951418501545994,26.00112219581293,6.687021997646915
55,5.5,True,4.5758303668471685,3.9332303242789277,5.948204617877086,-1.589741724721219,0.0012777035396684504,-0.08551442943545366,31.933320359586528,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.567476784282753,12.377947052617541,5.76414355550993,-1.5580051913338597,0.004712492357773604,-0.042441117419031456,32.37801736454106,True,10.229412298205935,15.932957300581903,4.0646481726304104,2.894217303569599,0.17347542255474885,0.3119719566823492,20.250914331345996,22.451537641343723,8.444720860053557,13.264857185827507,20.003566667978898,25.62673093399662,6.685477666326931
56,5.6000000000000005,True,4.564561930625183,3.3385166081881907,5.93965317493354,-1.5889817205117258,0.002286394374487878,-0.09462166378724707,31.338583111630513,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.574849577334809,11.801579850906792,5.7598994437680275,-1.5552888430884146,0.0027244858178651346,-0.031556734826433216,31.801667935390245,True,9.835320907135204,16.03248429770637,4.0958453682986455,2.964728959497944,0.1448355149248716,0.44203156058354875,19.86217458673761,22.722110139706288,8.463069495515766,13.74473411496172,20.07416031859234,25.240141661924508,6.750785957916337
57,5.7,True,4.55376103282026,2.7446495026910194,5.930191008554815,-1.5876236815511682,0.0029282012335643593,-0.103499173800992,30.744696506746802,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.583781374012822,11.225659162763629,5.756743770285384,-1.5537195666537271,0.00038312685213353096,-0.02138820069148323,31.225771559205956,True,9.432125747923479,16.10454785575319,4.140048524357001,3.024051346794962,0.11596841041281615,0.5595731552789383,19.46349241654127,23.00486288719238,8.481062791604023,14.2227046055846,20.162466383611886,24.843086155082045,6.878226373609152
58,5.800000000000001,True,4.543782560965606,2.1517143594595782,5.919841091174716,-1.585887202288516,0.0032449332145864825,-0.11207929910822188,30.151746147231435,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.5936115494801895,10.650068721549152,5.754604950216236,-1.5534990103418023,-0.0021607189346846425,-0.0122861540652217,30.650211675580348,True,9.020977541265594,16.153098550931645,4.1960058398848945,3.072062831435123,0.0892563530899774,0.6566979566649935,19.05589732585403,23.29954552058322,8.498500443710247,14.699797079171784,20.267588339025036,24.43671024405256,7.062924814005276
59,5.9,True,4.534849341556798,1.5597976566722682,5.908633161263894,-1.5839662533903334,0.003299357339058572,-0.12034302919536345,29.559818199373524,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.603564975412051,10.074694312452996,5.7533763348097136,-1.5547424187295584,-0.004693595954701334,-0.004628630538583555,30.07487262968249,True,8.602390806460482,16.18224980354068,4.261675635551394,3.1095148493163602,0.06617417998398196,0.7307800709263688,18.63992109195362,23.605781008551745,8.51517392053515,15.17764805087295,20.38850464414905,24.021643409464808,7.300194662046726
60,6.0,True,4.5270679400034455,0.9689855815301474,5.896598858344357,-1.5820167841718913,0.0031603290177414515,-0.1283067151264036,28.96899822735121,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.612800996144418,9.499430817678196,5.752913471755855,-1.5574428211186522,-0.006954116973031631,0.0012070367966825319,29.49964648316507,True,8.176442484232185,16.195917978891554,4.3347536426440305,3.137716138370393,0.047374110786611155,0.7827109898396486,18.21574267480842,23.923089458925237,8.530876044336608,15.658141805395656,20.524125258630566,23.598143778702212,7.585676038160062
61,6.1000000000000005,True,4.520451825216225,0.3793628140021269,5.883768186831717,-1.5801532649240906,0.0028928989096995267,-0.13600951176685377,28.379370183390638,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.620482924107748,8.924190761599112,5.753034175435523,-1.5614434644404842,-0.008668861428647567,0.0048884257100702405,28.92444169467022,True,7.7429703769610985,16.197598348529763,4.4130247416279955,3.1582516483003213,0.03289150520961255,0.8153946422459244,17.78334163204768,24.250916847568735,8.545413440833624,16.143147191366765,20.673365266715592,23.166253531243207,7.91532600837432
62,6.2,True,4.514946500061947,-0.20898824799969828,5.870167235655032,-1.5784511502668295,0.002552933155611986,-0.1435037921016293,27.791015771246702,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.625863579336858,8.348912506502852,5.753523018006531,-1.5664306900465967,-0.009607831268809834,0.006184993238508215,28.349191909857982,True,7.30172913697786,16.19024703298338,4.494564205852588,3.172766750928262,0.022367705900156208,0.8325742983376114,17.34262146069257,24.58866335369579,8.558619510317666,16.634334229732676,20.83522976370643,22.725924737203712,8.28533545722471
63,6.300000000000001,True,4.5104530345517055,-0.7959877731385919,5.855816856444869,-1.5769525358103404,0.0021846754237990363,-0.15084990278293428,27.204014235130014,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.628375350510249,7.7735656874511765,5.754141517330382,-1.5719585778824188,-0.009645663405938726,0.005025543045549198,27.77386237500618,True,6.852491095052008,16.176237904104696,4.577821635686349,3.18282005995885,0.015232546400416679,0.8380139877707193,16.89348962517395,24.93570810978554,8.570364763912158,17.133055381808244,21.008898124581027,22.277101685384586,8.692041832943483
64,6.4,True,4.506848094069915,-1.3815583623644865,5.840731866166576,-1.5756732298930862,0.0018204124333175262,-0.15811082193302153,26.61844251853591,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.627706574937188,7.198151924360751,5.754644071634937,-1.5775088291090493,-0.008803019583148263,0.0015345214611031791,27.198451740308503,True,6.3950979223324484,16.157370078816236,4.661623034463421,3.1897932480066924,0.010829708298603398,0.8349950787115428,16.435897948764733,25.29142894778357,8.580561483757133,17.64028056122667,21.19379050382927,21.8197631592121,9.131881630527872
65,6.5,True,4.503999637027937,-1.9656246031428908,5.8249207839732735,-1.5746099758022019,0.0014816128384520161,-0.16534622162921134,26.034375704087378,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.623843797780511,6.622700481696238,5.754797523781047,-1.5825746535547143,-0.007244422098604628,-0.003975884543627906,26.622988529170758,True,5.929477030863159,16.13490947816213,4.745122542334576,3.194841649772821,0.008491015923276864,0.8260560017381757,15.969854664348675,25.655216825134307,8.589161215493835,18.15657786668016,21.38959849224032,21.353936002540124,9.601395634582323
66,6.6000000000000005,True,4.501778222076084,-2.5481124456866215,5.808386161810352,-1.5737469480605517,0.0011806990406726104,-0.17260918683341392,25.45188761643203,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.617065765934122,6.047260646716547,5.754399935326684,-1.5867436717901418,-0.0052310991421117385,-0.011064756509361704,26.047523713235048,True,5.455637346899869,16.109654115973328,4.827728142508393,3.1988707408793076,0.00757371258687025,0.8128989997668526,15.495420551117114,26.0264853375309,8.59614621882255,18.682133183857932,21.59626874458018,20.879692550708576,10.097275108985835
67,6.7,True,4.5000643897900865,-3.128948533430828,5.791125243127011,-1.573061152463641,0.0009230149092361789,-0.17994320758318294,24.87105146665252,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.607889414796326,5.4718938239533,5.7532934596757475,-1.5897538554466473,-0.0030532063060428136,-0.01925024144884381,25.472122312531702,True,4.973656251682728,16.08201693028158,4.909018042485078,3.202527123419198,0.007474463246688808,0.7963993213841807,15.01269936357127,26.404676153031023,8.601518208583329,19.216802109081566,21.813942321449165,20.397142290497264,10.61642584443593
68,6.800000000000001,True,4.498752802001216,-3.7080595724840486,5.773130922368693,-1.5725266229695751,0.0007088051752275489,-0.18737651888642792,24.2919404595328,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.596983245520876,4.896667858090134,5.751368435530863,-1.591510454633807,-0.0009700660410864765,-0.028087242533710668,24.89685675313191,True,4.483665527037136,16.05212259677625,4.9886579746234965,3.2061963509127867,0.007630498479784765,0.7766678641744929,14.521829397762911,26.789261303020748,8.605288105258873,19.760187928970172,22.04286638222894,19.906424719933035,11.156030267626425
69,6.9,True,4.497753879864577,-4.285371800505127,5.75439327048005,-1.572117420462071,0.0005349774251258801,-0.1949168273834925,23.71462830586499,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.585070639361728,4.321654398572268,5.748559711277492,-1.5920683753547156,0.0008272644655999665,-0.037211418662093064,24.321803175284334,True,3.985840410098995,16.019916435513654,5.066324761040946,3.2100029456219397,0.007514692022763804,0.753131498213096,14.022979765805443,27.179743228858108,8.607469094228207,20.31174009651389,22.283300731878704,19.407707071899246,11.71359942769968
70,7.0,True,4.496993670834901,-4.860810625399392,5.734901587741701,-1.5718095734125705,0.00039658003826183326,-0.20254717442791195,23.139189569897315,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.572843197430695,3.7469284837180217,5.744838569411283,-1.5915928174369636,0.0022289598873593795,-0.04635299546389907,23.747040205933672,True,3.480392983622664,15.985284587283735,5.141637910862255,3.213810132648592,0.0069068583654173085,0.7252040269659927,13.516352344876262,27.575653408618816,8.608073287403764,20.870868754641975,22.535438424807616,18.901187949814606,12.287017847603762
71,7.1000000000000005,True,4.4964125839706846,-5.4343004897813865,5.71464687029891,-1.5715821386634612,0.0002880159533473263,-0.21021922379665597,22.565699795376045,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.560896810442747,3.172568852716774,5.740203269864893,-1.5903123159639063,0.0031993119688231686,-0.055332317517864126,23.172648870067093,True,2.9675693856537055,15.948185241867243,5.214158313558855,3.2173613891302506,0.005984805532654001,0.6927996944174228,13.002188701316332,27.9765502420233,8.607110902869698,21.437072038624986,22.799351795466787,18.387106282750413,12.874589950958242
72,7.2,True,4.495963520283367,-6.005765000371481,5.693624947919245,-1.571417547716822,0.00020393207000879595,-0.21784502276266343,21.99423537002486,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.54969494707286,2.5986578369218876,5.734670038113107,-1.5884758458614308,0.0037589119630773125,-0.0640445022188491,22.598712476998234,True,2.4476495368099065,15.908716013767489,5.283438283000597,3.220481961482563,0.004906790316618026,0.6557130087302955,12.480774967321596,28.382016717191405,8.604590602065882,22.009999279735343,23.074966878749937,17.865747411628845,13.475022952775332
73,7.300000000000001,True,4.495609820412192,-6.575127385300521,5.671840445642979,-1.5713014364446736,0.0001398031666079629,-0.2252910394771938,21.42487306449624,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.539556854400365,2.0252804537462987,5.728265587891222,-1.5863202338803744,0.0039647994354553495,-0.07244102278768864,22.025315975279646,True,1.9209489359798044,15.867078554815572,5.3490095838736265,3.2230744338631103,0.003812744986515623,0.6138045329221159,11.952441121145885,28.791658275356998,8.600520120302862,22.58941092920327,23.362062475562993,17.337441969598444,14.08731635554408
74,7.4,True,4.495323330290265,-7.142311357510355,5.64931134169526,-1.5712221423191939,9.228465228223189e-05,-0.23237344810251126,20.857689166786457,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.530664705291346,1.452522916791602,5.721021485612454,-1.5840490914634735,0.0038924568647819256,-0.08051514517106198,21.4525448331805,True,1.3878226741296993,15.823542084937408,5.410390037165838,3.225113874810484,0.0028239059013298934,0.5671556037990275,11.417562210169278,29.205101178920483,8.594906934662099,23.175137209260015,23.660286763028715,16.80256667897661,14.710664429727517
75,7.5,True,4.495082773850447,-7.707242440463547,5.626073996885008,-1.5711700078459137,5.928155232017622e-05,-0.23885472709412656,20.29275815529365,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.5230829920912985,0.8804710082961006,5.712969971095347,-1.5818222085279499,0.0036214108254320754,-0.08829031987896914,20.880483767212336,True,0.8486696620976767,15.778406365607466,5.467105597545741,3.226641718045929,0.00204171435771376,0.5161582600245304,10.876559654014534,29.621991571204383,8.587759095959134,23.767036593224393,23.969184002799995,16.261545172331452,15.344373275903548
76,7.6000000000000005,True,4.494872538130914,-8.269849800871496,5.602188524175595,-1.5711366556059132,3.9688105561145366e-05,-0.2444480027356834,19.730150865389643,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.5167840665953305,0.3092087371421516,5.70414093910745,-1.5797533073980805,0.0032255638715525253,-0.09580909240911967,20.30921567253897,True,0.30393518337275005,15.731965178763865,5.518721423548194,3.2277579448452935,0.0015471766606025576,0.46152227172195404,10.32990093302301,30.041995335508133,8.579086519772632,24.364955945541045,24.288224935818164,15.714847111109663,15.9877925921765
77,7.7,True,4.494681879518642,-8.830068620845745,5.577743723902027,-1.5711144215809612,3.2892488972591946e-05,-0.2488340553420843,19.169932116830473,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.511674946936346,-0.26118247547277507,5.694560029866539,-1.5779134003049375,0.002767700677271742,-0.10312515564125531,19.738820977225792,True,-0.2458895505835128,15.68447177461947,5.564873650720389,3.2286117885435814,0.0014016274769028426,0.40420931395829035,9.778096556573095,30.464798779143464,8.568902994940782,24.968694565090832,24.6168360884244,15.162984464252292,16.640261699010214
78,7.800000000000001,True,4.4945044544019765,-9.387842965016945,5.552860318367818,-1.571096074993568,3.8132161467501106e-05,-0.2516912687570631,18.61215784630817,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.507622120917013,-0.8306240562682005,5.684247514302413,-1.576337316539795,0.0022969518824170567,-0.11029897903282325,19.16937745908434,True,-0.8002712919229121,15.636107817437328,5.605294582116218,3.2293917765250155,0.0016490959770307581,0.34532765431602014,9.2216940665814,30.89011003933194,8.557228963012609,25.577974176360488,24.954425109401253,14.606504665521351,17.30106907340061
79,7.9,True,4.494338008416679,-9.943128971907784,5.527691191492112,-1.5710749007369413,5.3795956156998964e-05,-0.25273915776256384,18.05687191579164,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.504472501315551,-1.39904008167116,5.673217616399131,-1.5750316722369848,0.001848517821700885,-0.11739295893270289,18.60096045602334,True,-1.358641664854913,15.586957027466129,5.63982734754782,3.2303161433995595,0.0023197209821161644,0.2860239622369093,8.661269677620789,31.317660967856504,8.544094900702545,26.192416119769447,25.300400814244163,14.045981196384986,17.969424184351848
80,8.0,True,4.494184021346109,-10.495898069608602,5.502417275715856,-1.5710451639936427,7.69814860917851e-05,-0.25179104599865976,17.504102896610828,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.502069704861827,-1.9663567549669625,5.661478320505861,-1.5739829678499546,0.0014449468010574672,-0.12446614295022573,18.03364336380211,True,-1.9204060594865984,15.536984134558285,5.668429743771511,3.2316244259829214,0.0034333716687857934,0.22739536560850185,8.097418737125318,31.747209127173527,8.529544959854723,26.811525912583686,25.654187652611963,13.482002680891553,18.644439847809036
81,8.1,True,4.4940471007374,-11.046139780144717,5.47723817111599,-1.5710028055677445,0.00010365505221563517,-0.2487977047351353,16.953861264956753,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.500265597990341,-2.532501712494604,5.649031706210838,-1.5731649143511075,0.001098168447638468,-0.13157138579630293,17.46749828952464,True,-2.484953250012338,15.486019173357183,5.691169280332361,3.233570608591798,0.005002789718280639,0.1704297322286361,7.530746463091885,32.17853941834909,8.513640338694678,27.434684336249543,26.015235035848708,12.915161768419804,19.325122956099634
82,8.200000000000001,True,4.493934007396587,-11.593863585580628,5.452358400642476,-1.5709460312268821,0.00012938463813546083,-0.2438601793385339,16.406137535837118,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.498927576621041,-3.0974032985045645,5.635874567631208,-1.5725445555131605,0.0008118322177128651,-0.13875272356218238,16.902596735516596,True,-3.0516645260076833,15.433746738616536,5.708212253555224,3.2364177809078623,0.007035857839655599,0.11597301210999342,6.961860533822874,32.61146483589939,8.496461754494883,28.061143545193623,26.383022379518728,12.346045035500197,20.01037138082581
83,8.3,True,4.493852383175157,-12.139099419535121,5.427972382708623,-1.570875486085017,0.00015023248557467209,-0.23720597352487488,15.86090177185975,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.49794229734576,-3.6609898940207035,5.62199929527499,-1.5720870170582613,0.0005836744821272524,-0.14604027487150184,16.339010235550802,True,-3.6199213172929063,15.37969962514502,5.719809554766224,3.240433997901322,0.009536841725200296,0.06471766024886919,6.391367287433007,33.045826014589025,8.47811051201954,28.69002656889491,26.757060835923713,11.775225007427583,20.698975023685154
84,8.4,True,4.493809415731141,-12.681896656105348,5.404251785356135,-1.5707939403067483,0.0001633957359917235,-0.22914216408323784,15.318104594811008,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.497216671572122,-4.223189355269077,5.607395267787839,-1.5717588753055423,0.0004076510664362565,-0.15344529219590497,15.776810890246866,True,-4.189110530916981,15.323256268388375,5.72628132079111,3.245888889743531,0.012506637770487867,0.017204593730235668,5.819873799057184,33.48148956020505,8.458707987075401,29.32032893956306,27.136892675558606,11.2032552862362,21.38961936985555
85,8.5,True,4.493810705449424,-13.222321834639423,5.381337568947812,-1.570705637136953,0.00016744682918671348,-0.22000528642402514,14.777679461483178,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.496676932659105,-4.783928622285398,5.592050738568249,-1.571530289239458,0.00027574498690662014,-0.16095643533354834,15.216071740580158,True,-4.758627045223646,15.263641525409826,5.728001780164134,3.253050542368636,0.015942160018482802,-0.026167289008922408,5.24799936213615,33.918345459667535,8.438393699132607,29.950921736737058,27.522089200325848,10.630669742153257,22.0808903930474
86,8.6,True,4.493859508615698,-13.760455589321234,5.35933704030541,-1.5706155283456826,0.00016224779301956795,-0.21012165633937258,14.239545734654858,False,-15.344558153280937,14.289371674599634,0.0,3.3738105441837565,0.0,0.0,0.9667453807967347,True,4.496266497172937,-5.343133545520099,5.575955095034894,-1.5713760912436894,0.00017944086735343794,-0.16853392487563415,14.656866929992287,True,-5.327872996510866,15.199930530450226,5.725385051263242,3.262182214465189,0.01983501190132331,-0.06512796040387929,4.6764027792458664,34.35630400470416,8.417322387948227,30.580555809345768,27.91224792144278,10.057986824401084,22.771280122575025
