step,time_s,through_southbound_active,through_southbound_x_m,through_southbound_y_m,through_southbound_speed_mps,through_southbound_heading_rad,through_southbound_kappa_radpm,through_southbound_a_mps2,through_southbound_distance_to_destination_m,left_turn_northbound_active,left_turn_northbound_x_m,left_turn_northbound_y_m,left_turn_northbound_speed_mps,left_turn_northbound_heading_rad,left_turn_northbound_kappa_radpm,left_turn_northbound_a_mps2,left_turn_northbound_distance_to_destination_m,follower_southbound_active,follower_southbound_x_m,follower_southbound_y_m,follower_southbound_speed_mps,follower_southbound_heading_rad,follower_southbound_kappa_radpm,follower_southbound_a_mps2,follower_southbound_distance_to_destination_m,follower_left_turn_active,follower_left_turn_x_m,follower_left_turn_y_m,follower_left_turn_speed_mps,follower_left_turn_heading_rad,follower_left_turn_kappa_radpm,follower_left_turn_a_mps2,follower_left_turn_distance_to_destination_m,distance_through_southbound_to_left_turn_northbound_m,distance_through_southbound_to_follower_southbound_m,distance_through_southbound_to_follower_left_turn_m,distance_left_turn_northbound_to_follower_southbound_m,distance_left_turn_northbound_to_follower_left_turn_m,distance_follower_southbound_to_follower_left_turn_m
42,4.2,True,4.580415985371197,11.714265355425475,6.016504885921333,-1.5587158067533584,0.002100313401276518,-0.07087520443680552,39.71434677105808,True,-10.757114537044153,14.661888600781577,6.024006867876194,3.1245372026390403,0.035897345066293405,-0.9994195081620262,5.253776479443638,True,4.641664696514439,19.9571837977839,5.9098764011242295,-1.5813836913280503,-0.007056981389694531,-0.15335378930345583,39.957434926883415,True,13.388488283833876,11.955654878518178,4.386823689515732,1.7475364013150971,0.1417965602690541,-0.6450388874558612,23.58578854780405,15.618204932788727,8.243145992398132,8.811379376511066,16.283812609683004,24.296786547671456,11.85459353641167
43,4.3,True,4.587684059371094,11.112658768424065,6.009417365477653,-1.557452152169284,0.00013226338990771186,-0.06109458944491429,39.112757054820975,True,-11.359427610267499,14.67216231804667,5.924064917059991,3.1461617879608275,0.040251388627206675,-0.941826454712775,4.6521381804559665,True,4.635407811826928,19.366229279940388,5.894541022193884,-1.5855542801058633,-0.004958816158433017,-0.15020059802228508,39.36646216002067,True,13.311358548422362,12.38750349174313,4.322319800770146,1.8097400522831104,0.16411293381479594,-0.5438145284537772,23.457292584157248,16.339535982508785,8.25370848437963,8.816332891826304,16.669403853246482,24.77634669680762,11.134394227378527
44,4.4,True,4.595702892856863,10.511770535027395,6.003307906533161,-1.557372669578071,-0.002045811127690598,-0.052495089228061384,38.51188944710848,True,-11.95182791815238,14.669455542602035,5.829882271588714,3.170006971883766,0.04502937396755012,-0.885344591623157,4.06164459825906,True,4.626708991478539,18.77683936727831,5.879520962391656,-1.5884772746326035,-0.002606343054830694,-0.14590442897290706,38.777046386802425,True,13.209059398580566,12.807455118175202,4.267938347924769,1.8806749106221277,0.18483619467432266,-0.4593064010033557,23.312393511299028,17.061861579660974,8.265126991159738,8.914038254348888,17.079768380959006,25.229690765958637,10.454199482682766
45,4.5,True,4.603761285589105,9.911493831737147,5.998058397610355,-1.5586008329898848,-0.0042246995621202585,-0.045488122120691206,37.91163582540631,True,-12.534580816526997,14.652892558516218,5.741347812426398,3.1962585667831815,0.050153199600815386,-0.8295020012678078,3.482759494009902,True,4.616313982761148,18.188979170236706,5.864930519494365,-1.5900096794952097,-0.00022569018632484923,-0.14044744491210925,38.18915630132929,True,13.078911603870973,13.213921019511462,4.222007707824433,1.9595618589556305,0.2033613793571974,-0.3915977363358278,23.147920834144763,17.782115506751932,8.277494856493808,9.095834115023438,17.511627592597954,25.653881442383135,9.816657379164834
46,4.6000000000000005,True,4.6110760326685005,9.311732596005289,5.993509585398286,-1.5611348324584804,-0.006135527372239583,-0.040470362976186114,37.31189793083215,True,-13.107857950081398,14.621522585991768,5.658397612299618,3.225053263064614,0.05552143289837335,-0.7741877815169417,2.916801465616358,True,4.605046178184782,17.602594367769083,5.850885775003154,-1.5901420452213824,0.002006423021805833,-0.13387151105200487,37.602741095384665,True,12.918877940527244,13.604616191539574,4.182847934190851,2.04542119006762,0.21918199881270717,-0.3383605876982864,22.96131664399278,18.49741850158583,8.290863964487619,9.35138610608228,17.962008841587238,26.046594398012452,9.225162766593433
47,4.7,True,4.616866568473226,8.712409610297494,5.989462549100667,-1.5648121666701795,-0.007517524113500837,-0.037767627834161474,36.71259562042829,True,-13.671728127531395,14.574352061601111,5.580978834147924,3.256469497398975,0.06101303866110633,-0.7196017468783084,2.366859961973181,True,4.593727925329625,17.01761527354977,5.837498623897954,-1.5889681100296902,0.003967870460877457,-0.12625662114419814,37.01773393205656,True,12.727719778551418,13.97666555051721,4.149011875421022,2.1371016871621755,0.23186088634514995,-0.2952103220975649,22.7507463554024,19.205079152586794,8.305237895793486,9.669453469538714,18.428142064295546,26.406212884688934,8.683846998093086
48,4.800000000000001,True,4.620450737377,8.113474079539747,5.985685786317251,-1.569314759584157,-0.008159239340855311,-0.03756727735623901,36.11367495110023,True,-14.226147536756093,14.510380457376991,5.509018659460093,3.290520745136443,0.06649290663079029,-0.6661703634274607,1.8401847347141103,True,4.5831207331628,16.433961789610503,5.824872961783534,-1.5866518661941724,0.005582636622319531,-0.11770445313849108,36.43405660564137,True,12.50511788461132,14.326796086515039,4.119490843211265,2.2333010442513426,0.24098700851723984,-0.2563372041448946,22.515184531986048,19.902629919519967,8.320571450486627,10.038592848852852,18.907372582976592,26.731895822197455,8.197449979588791
49,4.9,True,4.621337556632046,7.514906157849308,5.981929058581627,-1.5741986238791288,-0.00796957381827974,-0.039859355531142206,35.5151134336284,True,-14.770951301294824,14.428638644042428,5.442401623117346,3.327151811471519,0.07181803255657009,-0.6143993294272637,1.3553650810281939,True,4.57388546985467,15.851547710006654,5.813102516469685,-1.5834000512824913,0.006806469885087065,-0.10832845743844749,35.85162384419343,True,12.251730625309012,14.651599018916025,4.093857122796775,2.3325754217433072,0.2461376882886021,-0.21531173853747598,22.254457959360305,20.587874199147343,8.336776599483517,10.447740587118066,19.39709720325237,27.0236017184084,7.77104774740085
50,5.0,True,4.619302330579144,6.916716714216317,5.9779431230285125,-1.5789659663999367,-0.007012118091951779,-0.04441565768770414,34.9169205278317,True,-15.305848624348496,14.32822844504293,5.38096169017462,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.566558989577984,15.270283629440328,5.80226967072584,-1.5794433805607637,0.00761240179952611,-0.09824986421395679,35.270346431531685,True,11.969168551222134,14.947834289784403,4.0723259489430275,2.43334067458221,0.24686583313776156,-0.16594784326276704,21.969230484778702,21.258930987065984,8.35373342088106,10.886660781614696,19.89472423393934,27.282054052627906,7.409628998727936
51,5.1000000000000005,True,4.614418620815693,6.318942351098773,5.973501557259742,-1.5831577707125013,-0.0054845659110540085,-0.0508281742951393,34.31913308518777,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.561541798321699,14.69007835446418,5.792444684304445,-1.5750264597524868,0.007979675062839958,-0.08759836154158908,34.69013294341497,True,11.659875340053276,15.212742001769545,4.055731164616751,2.5338724884016446,0.24272442028732377,-0.10312836250982307,21.660920084473904,21.470112036349708,8.371303001635864,11.346282766127484,19.870685382335346,26.980226706911584,7.117549884467696
52,5.2,True,4.607034698420274,5.721637833925243,5.968418739830228,-1.5864339770135587,-0.0036548062570191443,-0.05859784785554927,33.72180770108691,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.559091524512848,14.11083906853346,5.783684848150286,-1.5704042771124644,0.007887993770592948,-0.07651620644974443,34.11089025176062,True,11.32691930743014,15.444323160623837,4.045418328365769,2.632314987978928,0.23333186379839707,-0.023481615660057045,21.331547300107022,21.693232220524028,8.389338227934093,11.818944924163402,19.866129599367426,26.65614366561908,6.897946993351376
53,5.300000000000001,True,4.59770187433867,5.124868933148545,5.962558955044673,-1.5886153184290428,-0.0017891425547602571,-0.06723216023913516,33.12501301878264,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.55931827368784,13.532470628166903,5.7760332275053115,-1.5658421101071363,0.007317891496087494,-0.06516469439089562,33.53252309454911,True,10.973715084370207,15.641556198747285,4.0430701667997635,2.726707487819106,0.21846837909242015,0.07418902264237755,20.983524937352385,21.928364023769923,8.407689311747578,12.298546885583816,19.881098721900603,26.31236018507757,6.752238768654623
54,5.4,True,4.587077757767679,4.528707695670864,5.95583573902076,-1.5896821052252166,-0.00010010265029818556,-0.07631120411524754,32.528824246909,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.5621798340024675,12.954874393825802,5.769516758066222,-1.5616152716634684,0.006257162560511412,-0.05373198191935998,32.954933054773335,True,10.603708417938542,15.804526228301153,4.050489069064001,2.8150357864088726,0.1981790956986073,0.1887678662693142,20.61940986118313,22.175642650477286,8.426203482690358,12.780607500495302,19.91543763445429,25.951581864548817,6.679864011209013
55,5.5,True,4.575830366988118,3.933230332790778,5.9482046186092346,-1.5897417247194383,0.0012777035227435635,-0.085514429449124,31.93332036809869,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.567476784730591,12.377947033988315,5.764143559874285,-1.5580051912383868,0.004712492250488725,-0.042441117381096134,32.3780173459128,True,10.220065350649374,15.934459341505715,4.069365855690933,2.8953080124932926,0.17285037458566405,0.3169463269443701,20.241646599164277,22.435176515202226,8.44472083291219,13.26223534214374,19.968792161707068,25.576400488570382,6.678363369050722
56,5.6000000000000005,True,4.564561930765803,3.338516616626819,5.939653175664322,-1.5889817205199186,0.0022863943624126274,-0.09462166381088842,31.338583120069412,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.574849577843257,11.80157983184187,5.759899448136176,-1.5552888430527256,0.0027244857013436455,-0.03155673486147526,31.801667916326572,True,9.825408106367998,16.033671458763955,4.10106048838537,2.9656471537415214,0.144215352180219,0.44741490965930253,19.852336972475182,22.706980902366272,8.463069468012685,13.742032562513677,20.040611622932598,25.189057162550426,6.743809338951385
57,5.7,True,4.553761032954687,2.74464951105667,5.9301910092832335,-1.587623681566366,0.0029282012262618388,-0.10349917383352207,30.74469651511268,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.583781374548598,11.225659143262263,5.756743774650029,-1.5537195666839632,0.0003831267305551827,-0.021388200826164536,31.2257715397061,True,9.421633488149547,16.10545606001312,4.1458019793513,3.024790742006009,0.11539611056928789,0.5651283542288799,19.453068664059963,22.9909416218723,8.481062763738603,14.21996251326572,20.13015940735142,24.791266801422704,6.871479536592125
58,5.800000000000001,True,4.543782561089795,2.151714367752549,5.919841091899881,-1.585887202307831,0.0032449332105281377,-0.11207929915172576,30.151746155524577,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.593611550006015,10.650068701611087,5.754604954567412,-1.5534990104418607,-0.0021607190566682146,-0.012286154323699143,30.65021165564398,True,9.009878070401745,16.153769789689736,4.202314814774188,3.0726316843667685,0.08875991369396072,0.6622458181398919,19.044858859522744,23.286806420640318,8.498500415482052,14.697059744632494,20.2365356306094,24.38415809280288,7.056495989234765
59,5.9,True,4.534849341668461,1.559797664892903,5.908633161984709,-1.5839662534118155,0.0032993573369900836,-0.12034302924822,29.559818207594287,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.603564975887831,10.074694292078881,5.753376339135042,-1.5547424189007537,-0.004693596059566447,-0.004628630924093113,30.07487260931013,True,8.590645422617545,16.18272639613031,4.268539396588177,3.1099313943941893,0.0657663837490122,0.7361903843990352,18.628229624889048,23.59419675187507,8.51517389194427,15.174963806516653,20.35871564455152,23.968345591368436,7.294166619485555
60,6.0,True,4.527067940101467,0.968985589678874,5.896598859059887,-1.5820167841943578,0.0031603290180413253,-0.1283067151846388,28.968998235500024,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.61280099652866,9.499430796870023,5.752913476042632,-1.5574428213522105,-0.0069541170518114615,0.0012070362446670918,29.499646462358516,True,8.164005411822764,16.196238871524663,4.342158435028081,3.138004034394569,0.047055254930133454,0.787893941158469,18.20335353824875,23.912631580840895,8.530876015384047,15.655559928750355,20.495606588883135,23.544075930743784,7.58012474751992
61,6.1000000000000005,True,4.520451825300196,0.3793628220794537,5.883768187541423,-1.580153264946154,0.002892898910825711,-0.13600951183536691,28.37937019146802,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.620482924363362,8.924190740360507,5.753034179667099,-1.561443464722345,-0.008668861467500536,0.004888424990290214,28.924441673432863,True,7.7297923642735284,16.197797103490988,4.420947829143928,3.1584361716052967,0.03265332104376924,0.8202918055841129,17.77020695381411,24.241556090466474,8.545413411521709,16.140716520973697,20.646121003782255,23.11138340137462,7.910319508015254
62,6.2,True,4.514946500132273,-0.20898823999321747,5.8701672363578865,-1.5784511502880252,0.002552933157380075,-0.14350379217473738,27.791015779253218,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.625863579434282,8.348912484839591,5.753523022166128,-1.566430690354478,-0.009607831258538962,0.006184992322887101,28.349191888195367,True,7.2877602919275715,16.1903510241426,4.502977009702339,3.172872034483576,0.022197158921989073,0.8371497280398673,17.32869272252887,24.58036997919954,8.558619480650767,16.632102231052965,20.809261657405475,22.67021535762778,8.280933067816035
63,6.300000000000001,True,4.510453034609052,-0.7959877652022993,5.855816857140413,-1.5769525358303187,0.0021846754275800144,-0.15084990286457117,27.204014243066325,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.628375350432351,7.773565665371185,5.754141521398417,-1.5719585781883871,-0.009645663352400018,0.0050255419289316336,27.773862352926066,True,6.837682858558126,16.176268287524657,4.586691982506325,3.1828673641142187,0.015114867247882954,0.8422461010342263,16.878719475410993,24.92845216641114,8.570364733896856,17.131067514104448,20.98420571839548,22.220513895809802,8.688293907425424
64,6.4,True,4.506848094115134,-1.3815583544976748,5.840731866853956,-1.5756732299106984,0.0018204124374983687,-0.15811082201967663,26.618442526402735,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.627706574682759,7.19815190187416,5.75464407559131,-1.5775088293881347,-0.008803019489455602,0.001534520158669564,27.19845171782097,True,6.379404299664507,16.157342223954405,4.670916592609748,3.18980008815647,0.010750511244895561,0.8388697350514822,16.42024135739837,25.28518049262927,8.580561453402522,17.6385798817186,21.17037114422587,21.762257502258773,9.12882994402692
65,6.5,True,4.503999637062535,-1.965624595344766,5.824920784651988,-1.574609975817247,0.0014816128435284751,-0.16534622171549204,26.034375711885506,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.6238437973628255,6.622700458815097,5.7547975276071766,-1.5825746537833658,-0.007244421979228869,-0.00397588601183511,26.62298850628792,True,5.912855285707589,16.13483365387548,4.754803566114896,3.194821562291752,0.008437629266816488,0.8295608944438682,15.953269594846077,25.649946102124286,8.589161184811244,18.15520484793505,21.367447240383164,21.295474120178923,9.599074358377187
66,6.6000000000000005,True,4.501778222101658,-2.548112437956334,5.808386162480439,-1.5737469480725392,0.0011806990466651762,-0.17260918692010976,25.451887624162318,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.617065765380354,6.0472606234543695,5.754399939005993,-1.5867436719528667,-0.005231099009522326,-0.011064758106569176,26.04752368997062,True,5.438048363291797,16.10953630323487,4.8377596555592834,3.1988334892644934,0.007535930066789612,0.8160193278795118,15.477868331121462,26.02216291716362,8.596146187825104,18.68112572429611,21.575378231740228,20.820238229172315,10.095712173094848
67,6.7,True,4.5000643898085,-3.1289485257675285,5.791125243788429,-1.5730611524720688,0.0009230149146612675,-0.1799432076593911,24.871051474315824,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.607889414143065,5.471893800324732,5.7532934631953365,-1.5897538555349997,-0.0030532061783615154,-0.019250243140189433,25.47212228890058,True,4.9550647305447955,16.081859682269148,4.919361588347234,3.2024791911089165,0.0074449111004505925,0.7991147141708324,14.994144906159349,26.40127303965755,8.6015181772855,19.21619570352153,21.794302604233554,20.336662275080165,10.61564443245643
68,6.800000000000001,True,4.4987528020146,-3.70805956488688,5.77313092302249,-1.5725266229748,0.0007088051802863575,-0.18737651895928986,24.29194046712997,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.59698324481012,4.896667834110634,5.751368438881317,-1.5915104546497751,-0.0009700659307816621,-0.02808724430364615,24.896856729149825,True,4.464040135643548,16.05192589582093,4.999273059764318,3.206141612078538,0.007604760267700986,0.7789506432789247,14.502241383172674,26.7867490157772,8.605288073675997,19.760015950818225,22.024464850926243,19.8448893794921,11.156050210250374
69,6.9,True,4.497753879874831,-4.285371792973332,5.754393271126561,-1.5721174204643291,0.0005349774257256077,-0.19491682745213743,23.714628313396787,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.585070638634851,4.321654374257984,5.748559714450953,-1.5920683753075684,0.000827264550446483,-0.03721142048389907,24.32180315096766,True,3.965153958665424,16.019678513275906,5.07716812409221,3.2099434393917665,0.007491275408117227,0.7549465274436834,14.002330854527939,27.17809386189472,8.607469062376289,20.31203413288252,22.266122108724446,19.34509095062245,11.71443833255143
70,7.0,True,4.4969936708437706,-4.860810617932246,5.734901588381347,-1.571809573414449,0.0003965800429787904,-0.20254717447908083,23.139189577364462,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.572843196724165,3.7469284590858867,5.744838572402563,-1.5915928173407794,0.0022289599421508586,-0.04635299731194432,23.747040181299482,True,3.458622667899565,15.985002684835141,5.1526627768365785,3.2137468858628555,0.006891070654480534,0.7265212564112605,13.494619461327261,27.574839675483936,8.608073255299425,20.871658932475615,22.519464867309694,18.837470205928412,12.28869188082289
71,7.1000000000000005,True,4.496412583978412,-5.434300482378204,5.714646870933439,-1.5715821386626092,0.0002880159567563492,-0.2102192238443336,22.56569980277922,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.560896809785241,3.172568827784427,5.740203272671369,-1.5903123158355785,0.003199311998800599,-0.055332319412934275,23.172648845133104,True,2.9446971066007963,15.94785629387023,5.225314902477704,3.2172976221882448,0.0059818038759235975,0.6935878946635418,12.979353402056221,27.976545508156754,8.607110870530091,21.43838728372076,22.784563099625277,18.322270979498374,12.877114246666546
72,7.2,True,4.495963520291531,-6.005764993031752,5.693624948549006,-1.5714175477140035,0.0002039320694345237,-0.21784502282909976,21.994235377364586,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.549694946483525,2.5986578117075085,5.734670040730076,-1.5884758457149972,0.0037589119711810568,-0.06404450412993036,22.598712451782617,True,2.4236622786192568,15.90833583928272,5.294673691944058,3.220423303081901,0.004921498175780282,0.6559462962007551,12.456823768927315,28.38279502359268,8.604590569508678,22.011866066398877,23.061340761881418,17.799783600813345,13.47841029582289
73,7.300000000000001,True,4.495609820421922,-6.57512737802377,5.6718404462660965,-1.5713014364421694,0.00013980316295594578,-0.22529103954190702,21.42487307177299,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.539556853890366,2.0252804282687795,5.728265590317083,-1.5863202337283098,0.003964799427698924,-0.07244102472145376,22.025315949801254,True,1.8958391846007072,15.866640798062802,5.360268321564133,3.2230290757735265,0.00384973485543137,0.6134698194269544,11.9273658524734,28.793194355710277,8.600520087546364,22.59185176624728,23.349574910459506,17.270343831101794,14.09157549748852
74,7.4,True,4.495323330301384,-7.142311350295916,5.649311342311906,-1.5712221423187525,9.228464533617177e-05,-0.23237344817915878,20.857689174000893,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.530664704864677,1.4525228910701737,5.721021487844937,-1.5840490913148901,0.0038924568413953513,-0.08051514710773934,21.45254480745849,True,1.3615888060720445,15.823036923996153,5.421615303506829,3.2250926369527253,0.0028872525315897807,0.5662590748465228,11.39136032159999,29.207370471866206,8.594906901724709,23.178168897216118,23.64891233381901,16.73433365526498,14.71579816465389
75,7.5,True,4.495082773861789,-7.707242433310773,5.62607399749399,-1.5711700078493906,5.928155031400775e-05,-0.2388547271714765,20.292758162446418,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.523082991746668,0.8804709823503171,5.712969973134164,-1.581822208391877,0.003621410792167631,-0.08829032183126787,20.880483741266186,True,0.8213162199349702,15.777819033057366,5.478241210991481,3.226657994203761,0.0021348522577064855,0.5147288554650291,10.849234405247865,29.624970228970763,8.587759062859593,23.77066832825364,23.958896256112954,16.192182026754534,15.350376418081554
76,7.6000000000000005,True,4.494872538140277,-8.269849793779619,5.602188524776842,-1.5711366556105153,3.9688111428289844e-05,-0.24444800279787546,19.73015087248152,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.516784066326186,0.3092087109916417,5.704140940951037,-1.5797533072802732,0.0032255638365510956,-0.09580909435206007,20.309215646388246,True,0.2754729623202161,15.731274368759863,5.529714096537984,3.2278275177655154,0.001672810132607502,0.4596110700145307,10.301461391558915,30.04566022976656,8.579086486529643,24.369187385837616,24.27899670688894,15.644363849362717,15.994650012847366
77,7.7,True,4.494681879525407,-8.830068613813992,5.577743724497055,-1.5711144215822739,3.2892492189724215e-05,-0.2488340554022098,19.16993212386222,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.511674946732747,-0.2611825018082381,5.694560031515831,-1.577913400206501,0.0027677006406941246,-0.10312515757865771,19.738820950890215,True,-0.2754436485576902,15.68364803409814,5.575675203539437,3.2287525339426266,0.0015617252136422225,0.40188532806253036,9.748557373627301,30.469127504756386,8.568902961573215,24.97351399879069,24.60863978903469,15.091396091769363,16.647946578006188
78,7.800000000000001,True,4.49450445440799,-9.387842958044695,5.552860318956834,-1.5710960749930845,3.813215980577625e-05,-0.25169126882921294,18.612157853280415,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.507622120768293,-0.8306240827689875,5.684247515757965,-1.5763373164617311,0.0022969518483231203,-0.11029898097213528,19.16937743258349,True,-0.8308946323943862,15.635112023667821,5.61586373634569,3.2296233011974715,0.0018449634905345499,0.34267171947309005,9.191075047286988,30.89508091654353,8.557228929539376,25.583356923017877,24.94723297136475,14.533830801177906,17.309541491634473
79,7.9,True,4.494338008422943,-9.943128964994436,5.527691192073913,-1.5710749007373783,5.3795957175530773e-05,-0.25273915783614076,18.056871922704982,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.5044725012103966,-1.3990401083177457,5.673217617660752,-1.5750316721779665,0.0018485177923036273,-0.11739296085962377,18.60096042937673,True,-1.3903064335799762,15.585739037670216,5.650130908292999,3.230659407553609,0.0025521126446872815,0.28312243738461657,8.629595212285752,31.323253043359923,8.544094867142503,26.198323261351497,25.294185087630172,13.972245608835703,17.978630129351785
80,8.0,True,4.494184021352115,-10.495898062753435,5.502417276290299,-1.5710451639935135,7.698148512739338e-05,-0.25179104610271946,17.504102903465995,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.502069704789621,-1.966356781739851,5.66147832157479,-1.573982967807381,0.001444946778857225,-0.12446614487878449,18.033643337029215,True,-1.9530799131392942,15.535481664945642,5.678443152031461,3.232101384607128,0.0037025986938440795,0.22433470772725053,8.064717198874071,31.753402174347997,8.529544926226611,26.817903399942658,25.64892076183116,13.407232846192121,18.654310644023443
81,8.1,True,4.4940471007434635,-11.046139773346994,5.477238171680027,-1.5710028055681415,0.000103655045653302,-0.2487977048516565,16.953861271754477,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.5002655979418975,-2.5325017393744615,5.649031707086912,-1.5731649143209478,0.001098168430809255,-0.13157138772795654,17.46749826264478,True,-2.5185999734918543,15.484156937500023,5.700876622804186,3.234203884226906,0.005308791918510915,0.16729238353150575,7.497049706168786,32.18531393674686,8.513640305017066,27.441462471110412,26.010889699088295,12.839388565601912,19.33557508296184
82,8.200000000000001,True,4.493934007402421,-11.59386357883931,5.452358401194862,-1.5709460312308676,0.00012938462289886424,-0.24386017948841893,16.40613754257843,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.498927576589427,-3.0974033254720696,5.635874568314116,-1.5725445554924116,0.0008118322014930985,-0.13875272549849574,16.902596708549094,True,-3.0862446072992613,15.43143585638433,5.717605861157336,3.237230361001263,0.007378220320805862,0.11283462667553157,6.927203658639799,32.61880204972593,8.496461720786042,28.068236805939197,26.37957169801699,12.26930270740454,20.021306612864596
83,8.3,True,4.49385238317881,-12.139099412849042,5.427972383246019,-1.5708754860973029,0.0001502324835428584,-0.23720597368636503,15.860901778545827,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.497942297325721,-3.6609899210565198,5.621999295764266,-1.5720870170465981,0.0005836744664115005,-0.14604027680583825,16.339010208514985,True,-3.6553923614433748,15.3768373052303,5.728889323824889,3.241448936576378,0.00991474965101512,0.061645409420715114,6.355788892171003,33.05370786953594,8.478110478297639,28.697333732963752,26.754478359568065,11.697551524807599,20.710280817889288
84,8.4,True,4.493809415728121,-12.681896649473007,5.404251785877383,-1.5707939403201292,0.00016339574724914618,-0.2291421642522978,15.31810460144335,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.497216671558577,-4.223189382353829,5.607395268083683,-1.571758875302686,0.00040765105555490446,-0.15344529412512745,15.776810863162115,True,-4.225427449191955,15.319725768901666,5.735053864766961,3.2471289869187876,0.012918772340454668,0.01425621458898993,5.783417044606545,33.489898717753235,8.458707953358306,29.327733454322793,27.135152450660993,11.124693270471617,21.40116943221644
85,8.5,True,4.493810705439174,-13.222321828059206,5.381337569452153,-1.5707056371442416,0.00016744683208742267,-0.22000528661511845,14.7776794680634,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.496676932647134,-4.783928649399735,5.59205073867117,-1.5715302892426912,0.0002757449804451888,-0.1609564372640016,15.216071713465825,True,-4.795741971067035,15.259312405676447,5.73647948622586,3.2545379724427046,0.016386543455828625,-0.02894395048198172,5.210714399720151,33.92726528805963,8.438393665438054,29.95829230036129,27.52116580448801,10.551268132556402,22.092545373360576
86,8.6,True,4.493859508601529,-13.760455582791451,5.359337040790641,-1.5706155283514018,0.00016224780091203994,-0.21012165653025064,14.239545741184646,False,-15.305848624348496,14.32822844504293,0.0,3.366238069167016,0.0,0.0,0.9659829990058396,True,4.49626649715915,-5.343133572644728,5.57595509494477,-1.5713760912505328,0.00017944085811222752,-0.16853392679915352,14.656866902867664,True,-5.36573489602345,15.19465921968742,5.733585091177662,3.2639380794811554,0.020308810652680805,-0.0676951112175699,4.638351567717145,34.36571856611652,8.417322354293816,30.58774713914778,27.912116489373688,9.977803526793213,22.782888409064945
